Date,V1,V2,S1,S2,S3,S4,S5
10/05/2021 02:32:16,26.86982,-4.993162,1.1,1.1,0.0495934,0.09495454,0.8
10/05/2021 02:32:17,12.9018,30,1.1,1.1,0.04585353,0.8,0.8
10/05/2021 02:32:18,-5.19452,30,1.1,1.1,0.04635505,0.04790704,0.8
10/05/2021 02:32:19,12.0753,30,1.1,1.1,0.04505257,0.08521115,0.8
10/05/2021 02:32:20,6.758948,30,1.1,1.1,0.04947531,0.06443601,0.8
10/05/2021 02:32:21,24.41063,-2.093073,1.1,1.1,0.04292857,0.08830688,0.8
10/05/2021 02:32:22,24.78534,30,1.1,1.1,0.04817139,0.05117737,0.8
10/05/2021 02:32:23,30,-6.968197,1.1,1.1,0.04596579,0.8,0.8
10/05/2021 02:32:24,20.21224,30,1.1,1.1,0.04755583,0.08256579,0.8
10/05/2021 02:32:25,30,-22.98893,1.1,1.1,0.04669149,0.1102323,0.8
10/05/2021 02:32:26,26.59455,30,1.1,1.1,0.04682024,0.07372208,0.8
10/05/2021 02:32:27,11.09154,-15.69741,1.1,1.1,0.04575593,0.1097089,0.8
10/05/2021 02:32:28,-2.513291,30,1.1,1.1,0.04803966,0.08529741,0.8
10/05/2021 02:32:29,21.1069,30,1.1,1.1,0.04560396,0.06648544,0.8
10/05/2021 02:32:30,25.09519,30,1.1,1.1,0.04778327,0.07087687,0.8
10/05/2021 02:32:31,7.765433,28.71311,1.1,1.1,0.04685143,0.0462894,0.8
10/05/2021 02:32:32,30,30,1.1,1.1,0.04418344,0.07359733,0.8
10/05/2021 02:32:33,-3.362352,30,1.1,1.1,0.04718877,0.05544033,0.8
10/05/2021 02:32:34,17.44007,21.98414,1.1,1.1,0.04650711,0.07085812,0.8
10/05/2021 02:32:35,25.54892,-10.46101,1.1,1.1,0.05113214,0.08673495,0.8
10/05/2021 02:32:36,11.53714,30,1.1,1.1,0.04765752,0.08462723,0.8
10/05/2021 02:32:37,25.30286,30,1.1,1.1,0.04764302,0.03860585,0.8
10/05/2021 02:32:38,30,30,1.1,1.1,0.04564224,0.05588333,0.8
10/05/2021 02:32:39,-9.20744,30,1.1,1.1,0.0465756,0.111581,0.8
10/05/2021 02:32:40,21.8912,30,1.1,1.1,0.04283393,0.07383865,0.8
10/05/2021 02:32:41,23.67067,30,1.1,1.1,0.04619689,0.8,0.8
10/05/2021 02:32:42,-0.8555759,30,1.1,1.1,0.04770511,0.08093177,0.8
10/05/2021 02:32:43,30,30,1.1,1.1,0.04264697,0.08746666,0.8
